,time,pos,vel,torque
4797,47.97,(-0.6596890335797744-6.16051414994493e-17j),(4.415318968369395+7.822348206609418e-16j),(0.6092760454108052-3.281052252428637e-16j)
4798,47.980000000000004,(-0.6253528961221382-1.0225892753309474e-16j),(3.9465990909401483+6.76253188664536e-16j),(0.6117629365655783+2.7171086680213723e-16j)
4799,47.99,(-0.5895882054962985-1.485136865665072e-16j),(4.568460915535665-1.1249263195104168e-16j),(0.6125042422758062+3.497500156695979e-16j)
4800,48.0,(-0.5524141730551291-1.0033396857661684e-16j),(4.378124882354404+4.646153584660169e-16j),(0.6118628422528034+1.6976205281116554e-16j)
4801,48.01,(-0.5138517818734579-1.7165428143894772e-16j),(4.698179053207405+4.424722475482921e-16j),(0.6102569238325201+2.714466517281738e-16j)
4802,48.02,(-0.4739237713238659-1.824896040487065e-16j),(4.784862597754542+7.488852773062997e-16j),(0.6081590460053181+3.4764277654652385e-16j)
4803,48.03,(-0.4326546194704051-2.040680019620419e-16j),(4.818298108239867+5.643413423504661e-16j),(0.6060939164222898-7.984022185380413e-18j)
4804,48.04,(-0.3900705233012388-1.7733862332502852e-16j),(5.148650823743575+1.847920944803758e-16j),(0.6046348052789061+1.9317409423080396e-16j)
4805,48.050000000000004,(-0.34619937682411145-1.3843203098579184e-16j),(4.9413738167560055+4.2527702292940916e-16j),(0.6043985486147482+2.4471727309116044e-16j)
4806,48.06,(-0.30107074705137205-1.6116939853011505e-16j),(5.454349052500547+4.64836708078193e-16j),(0.6060391250867241-3.2063851970297843e-16j)
4807,48.07,(-0.2547158479040589-1.7522186448720553e-16j),(5.076843340561811+3.696348237430337e-16j),(0.6102398240117668+1.7293092343583293e-16j)
4808,48.08,(-0.20716751206729989-1.9573354007573539e-16j),(5.6915596212379915+5.24201150741855e-16j),(0.6177040576956123+4.217013381527688e-16j)
4809,48.09,(-0.15846016083196846-1.369072184318508e-16j),(5.229653495079829+7.125862890545249e-16j),(0.6291449069668247+2.46092826368328e-16j)
4810,48.1,(-0.10862977196014327-1.9174152898304517e-16j),(5.855742610733036+4.836812207629559e-16j),(0.6452735245757318+1.5750290420157496e-16j)
4811,48.11,(-0.05771384561450577-1.7522186448720553e-16j),(5.399557218164349+4.721843977937641e-16j),(0.6667865558263762+1.116777294120024e-16j)
4812,48.120000000000005,(-0.005751368394297242-2.4520028625707196e-16j),(5.948577026797866+4.1739737217564107e-16j),(0.6943527686110867+2.026271995892952e-16j)
4813,48.13,(0.04721722447710527-1.4626679389439874e-16j),(5.581172203729184+2.72901138457057e-16j),(0.728599115051549-1.7175319271923001e-16j)
4814,48.14,(0.1011500887655715-1.030177507615457e-16j),(5.977527294833703+5.210098983822421e-16j),(0.7700964733931698+1.1403727742254221e-16j)
4815,48.15,(0.15600401259085903-2.1847090762005858e-16j),(5.7647860184128525+3.093271428319002e-17j),(0.8193453408828506+7.359276976609592e-17j)
4816,48.160000000000004,(0.21173445949059444-1.8750801130739917e-16j),(5.954685111447896+5.983495508128331e-16j),(0.8767617653915606+3.5915921182076645e-16j)
4817,48.17,(0.2682956131295465-2.401166299028001e-16j),(5.937785167045131+7.536426617753076e-16j),(0.9426638149236634+2.816417553313865e-16j)
4818,48.18,(0.32564042359811524-1.8320588667258593e-16j),(5.895057066010982+5.21559292459465e-16j),(1.017258889396679+2.2977434229664097e-16j)
4819,48.19,(0.3837206552419719-3.381575821542174e-16j),(6.086496895379275+5.226657701285181e-16j),(1.100632177814418-9.747264631455032e-17j)
4820,48.2,(0.44248693596294747-3.8140662528707036e-16j),(5.8145437965092155+6.038768705277358e-16j),(1.1927365559664544+2.4107570169939636e-16j)
4821,48.21,(0.501888807929464-3.6113645628149634e-16j),(6.198174767147559+6.015799504359974e-16j),(1.293384204986338-4.263833576335595e-17j)
4822,48.22,(0.5618747796331229-4.456267168273498e-16j),(5.727896068594611+9.795050926116119e-16j),(1.4022402095599587+4.928274448940899e-16j)
4823,48.230000000000004,(0.6223923792264766-2.49433803932718e-16j),(6.26284045811167+7.901912117957546e-16j),(1.518818366518461+1.8759073889883246e-16j)
4824,48.24,(0.6833882090755168-3.620289963927524e-16j),(5.646931565188109+6.925597142107587e-16j),(1.6424794003546042+1.0670172358593988e-16j)
4825,48.25,(0.7448080014589994-5.214320757859706e-16j),(6.27471729574077+5.660235033055609e-16j),(1.772431742394151+2.7014873521922745e-16j)
4826,48.26,(0.806596675345457-3.5404497420737196e-16j),(5.579253844360344+4.1286251840456433e-16j),(1.9077349856027193+2.0862831899159909e-16j)
4827,48.27,(0.8686983941775289-9.35895683398305e-17j),(6.233052299651339+3.8177795734469443e-16j),(2.0473060781116095+3.2622395030877695e-16j)
4828,48.28,(0.9310566245921728-2.061847607998649e-16j),(5.527638272966073+5.181131224112127e-16j),(2.189928266417601+1.7666602472354031e-16j)
4829,48.29,(0.9936141960043015-1.8456023923343838e-16j),(6.142213770610756+5.994767070109464e-16j),(2.3342627448644633+4.2356402315834184e-16j)
4830,48.300000000000004,(1.0563133609805424-3.388796622723848e-16j),(5.490150141031463+7.025605474387118e-17j),(2.478862912539868-4.499408868206021e-16j)
4831,48.31,(1.1190958563290054-3.5266942093020444e-16j),(6.011057560324975+2.653983620793181e-17j),(2.622191083269498+2.440425992158452e-16j)
4832,48.32,(1.1819029648302959-4.1163039131290143e-16j),(5.460952266410921+7.447801905442752e-16j),(2.76263744014274-3.996165575197178e-16j)
4833,48.33,(1.244675577534429-1.53597342920779e-16j),(5.851661500910906+6.372497142468594e-16j),(2.898540974151875-5.2540011636233717e-17j)
4834,48.34,(1.3073542565478529-2.232510406105613e-16j),(5.431659013651843+6.394779873385801e-16j),(3.0282120982423537-6.886057098174773e-17j)
4835,48.35,(1.369879298234416-2.794588919395073e-16j),(5.677618568276392+8.421175368252256e-17j),(3.149956584484949-1.7229529312955983e-16j)
4836,48.36,(1.432190796753895-2.2525259128883275e-16j),(5.393015411667317+8.088969998382431e-17j),(3.262100434251791-2.805621554282439e-16j)
4837,48.370000000000005,(1.494228707861526-3.864774940148465e-16j),(5.502141964884276+5.395614492646737e-16j),(3.363015260174014-1.8189637517506354e-16j)
4838,48.38,(1.5559329128919757-3.238649869979075e-16j),(5.336635295640784+5.853785953176142e-16j),(3.4511437351286-1.7896077400836396e-16j)
4839,48.39,(1.6172432828512229-3.517421502080808e-16j),(5.336260411124755+2.276681247165108e-18j),(3.5250246482568666-1.1051747719125353e-16j)
4840,48.4,(1.6780997425400384-4.769756893262892e-16j),(5.256527501485118+5.343325533278338e-16j),(3.583317101611545+6.36127420343704e-17j)
4841,48.410000000000004,(1.7384423346329712-4.691713944863848e-16j),(5.187366026898533-4.6682921515549845e-17j),(3.6248233838447472-1.8346358916163477e-16j)
4842,48.42,(1.7982112836371842-1.163824400800524e-16j),(5.15017461326639+2.0985683584668079e-16j),(3.648510069582134-2.1597750355477228e-16j)
4843,48.43,(1.8573470596559059+1.7213526588053997e-17j),(5.058322783071117+2.126439864238843e-16j),(3.6535269147821134-1.8223729516124075e-16j)
4844,48.44,(1.9157904418818799-1.293008593429311e-16j),(5.018999175828255-1.532045391504322e-17j),(3.639223149257636+1.4227930760401098e-17j)
4845,48.45,(1.9734825817468538-2.5432969902759572e-17j),(4.947258763959062+1.949169041963372e-16j),(3.6051608072481773-1.207945157018335e-16j)
4846,48.46,(2.0303650656539065-9.075280465766713e-17j),(4.868147077923441+2.725790896689275e-16j),(3.551124784881696-1.0829178523546011e-16j)
4847,48.47,(2.0863799772203038-1.7659741776437307e-16j),(4.848063000017159-2.2822399369850997e-17j),(3.47712936878459-1.1208841339828568e-16j)
4848,48.480000000000004,(2.1414699589595068-3.54491244263e-16j),(4.705622855942699+5.124822736274899e-17j),(3.383421042031344+9.528740606638226e-17j)
4849,48.49,(2.1955782733319977-5.976870762869267e-17j),(4.751502579083879-1.2301881625073607e-16j),(3.2704774409646302+2.6000103785886697e-16j)
4850,48.5,(2.248648863095754-1.8773114633521316e-16j),(4.540911344237452+2.2798263008518907e-17j),(3.139002407912852-1.694111232045443e-16j)
4851,48.51,(2.300626410888376-1.6683397367882726e-16j),(4.646783650872293+2.5177356543797315e-16j),(2.9899171591210347+1.0600133408978265e-16j)
4852,48.52,(2.351456397974204-2.0733191025734525e-16j),(4.383299590608921-3.1663340584701963e-16j),(2.824347662838766-1.341103815652937e-17j)
4853,48.53,(2.4010851620911415-9.094947017729283e-17j),(4.5233143998107765-1.998194774064018e-16j),(2.643608397960595+1.362230248417866e-16j)
4854,48.54,(2.4494599543333337-2.265288055564794e-16j),(4.240160434446278-4.1846368099228193e-16j),(2.4491827373443544+2.3806640275031745e-16j)
4855,48.550000000000004,(2.4965289950074174-1.801247872462935e-16j),(4.372398747347648-4.998667806359038e-16j),(2.24270027039665-2.354640655670607e-16j)
4856,48.56,(2.542241528401641-2.6669674926304005e-16j),(4.115467503833714-2.1931091186853054e-16j),(2.025911445201171+1.3239186801444593e-16j)
4857,48.57,(2.5865478764088308-2.3806640275031745e-16j),(4.188600782231581-1.210504076378189e-16j),(1.800659969928684+7.202913882804428e-17j)
4858,48.58,(2.629399490945933-1.5031430918298764e-16j),(4.008779291099365+2.2184009602928577e-16j),(1.5688534651591175+1.6464934274037967e-16j)
4859,48.59,(2.670749005114639+6.859759970082568e-17j),(3.9705700499897474+2.066280792178958e-16j),(1.3324329018445722-1.3895744558433354e-16j)
4860,48.6,(2.7105502830494865-3.068332186511903e-16j),(3.9148620494408686+1.1627222437232099e-16j),(1.0933413928809446+5.771848047620991e-17j)
4861,48.61,(2.7487584684017348-1.9979942691946604e-16j),(3.721199464077522-1.2911638449848264e-16j),(0.8534929287496457-2.321598311129543e-16j)
4862,48.620000000000005,(2.785330031409291-4.467226663452394e-17j),(3.8240274480102463-7.885314953574801e-17j),(0.6147416587560421+2.926408351634142e-16j)
4863,48.63,(2.8202228145049624-7.758478085878611e-17j),(3.447088676881057+4.126547913054493e-16j),(0.37885231856545254-1.0546081904758475e-16j)
4864,48.64,(2.853396076417426-1.952741672568388e-16j),(3.7231550038836825-5.132544308077798e-16j),(0.14747239179296523-4.0916111750032523e-16j)
4865,48.65,(2.8848105347213484-1.9081224576150563e-16j),(3.157391324723088-5.263181278232834e-17j),(-0.07789343164358216+2.9130535396117414e-17j)
4866,48.660000000000004,(2.914428406795294-3.040397106642251e-16j),(3.5972668767863967+2.695364928976076e-16j),(-0.2959059745823779-7.133728923524584e-17j)
4867,48.67,(2.9422134491482232-1.0654512024346613e-16j),(2.862218995515731-2.3423006695126466e-16j),(-0.5054109914716289-2.599772719630297e-16j)
4868,48.68,(2.9681309950775856-2.0417693508001234e-16j),(3.431438804176401-7.351041047271144e-16j),(-0.7054548681797081-7.633077355716243e-17j)
4869,48.69,(2.99214799062428-1.7076521178374557e-16j),(2.570844018559464-1.9289720110378892e-16j),(-0.8952962522819897-8.604078872063655e-17j)
4870,48.7,(3.014233028792011-1.0254000638750738e-16j),(3.2127782231963713-6.867418782057374e-16j),(-1.0744133400843043-2.8093880065570715e-16j)
4871,48.71,(3.034356382000861-6.930901668642447e-17j),(2.2899768660490127-1.0330499143271506e-16j),(-1.2425066303646628-4.064670594959639e-17j)
4872,48.72,(3.052490032747216-2.906750213457184e-16j),(2.932186907396121-9.093997023045988e-17j),(-1.3994970439516605-2.6904549496906987e-16j)
4873,48.730000000000004,(3.0686077024445066-3.424335012624935e-16j),(2.022386904177348-3.4556502504840334e-16j),(-1.5455194011011475+4.290975326167613e-16j)
4874,48.74,(3.082684878421533-1.4177866687252843e-16j),(2.58565298395195-5.107557463313309e-16j),(-1.680911343365285+3.183231456205249e-16j)
4875,48.75,(3.094698839057531-1.5562636935694669e-16j),(1.7660882260288724-3.89975256467788e-16j),(-1.8061978813791038-9.394000804075666e-17j)
4876,48.76,(3.1046286770354525-4.9708252764292394e-17j),(2.1748822012331153-7.666931725972211e-16j),(-1.922071842792377+8.083709416551343e-17j)
4877,48.77,(3.1124553206972654-4.6957146209957315e-17j),(1.5142319949104242-3.3057570165907524e-16j),(-2.029370583524288-2.2969287752705277e-16j)
4878,48.78,(3.1181615534874765-2.704472537727745e-16j),(1.7071715021872584-5.93737801350838e-16j),(-2.1290494087325986-7.983769621011409e-17j)
4879,48.79,(3.1217320314733423-1.1746098257836545e-16j),(1.2557446910567895+1.957275530190828e-16j),(-2.222152225566152+9.845047919676169e-17j)
4880,48.800000000000004,(3.123153298932643-3.2317558802273983e-16j),(1.1945358902408387-1.7707500636711734e-16j),(-2.3097800162270268-1.3217400177850513e-16j)
4881,48.81,(3.122413802002119-3.1902312889069116e-16j),(0.9766426833151162-8.214555822951121e-17j),(-2.3930577755799844+2.445176553384091e-17j)
4882,48.82,(3.119503900382067-1.0668842007222773e-17j),(0.6522066165465085-3.4457141440435676e-16j),(-2.4731006011746928+1.3241860753201804e-17j)
4883,48.83,(3.1144158770947765-2.88141291121629e-16j),(0.6618535141688933-4.2801051922546297e-16j),(-2.5509796539733562+1.5219106921254743e-16j)
4884,48.84,(3.1071439462968233-9.483254815201265e-17j),(0.09670931344157303-3.5988116357110772e-16j),(-2.627688724432776-6.8048232818235e-17j)
4885,48.85,(3.097684259147407-3.5063840523319985e-17j),(0.2972978274328947-2.9559729170718094e-16j),(-2.7041121402736072+7.536059667768531e-17j)
4886,48.86,(3.0860349077371803-2.7260433876940064e-16j),(-0.4562083618530029-4.726067536298592e-16j),(-2.780994738965075+8.033739518781376e-17j)
4887,48.870000000000005,(3.0721959270841284-7.287878760097504e-17j),(-0.12805575627365634-3.912571148822903e-16j),(-2.8589145996420515-5.0409132166144726e-17j)
4888,48.88,(3.0561692952052697+1.5174329138222687e-16j),(-0.9935076619393578-5.19869596976145e-16j),(-2.938259186137192+3.5147393337386456e-16j)
4889,48.89,(3.0379589312749773+6.688639522935418e-17j),(-0.6204510644552756-9.106930280320283e-17j),(-3.019205495640517+1.0569122054765963e-16j)
4890,48.9,(3.0175706918828467-9.359575462547948e-18j),(-1.506375946056387-1.6841587132287486e-16j),(-3.101704737074561+2.4191133508397094e-17j)
4891,48.910000000000004,(2.9950123654060175-3.459923450628243e-16j),(-1.1801675357700045-4.987776266001724e-16j),(-3.1854719807603833+2.359721074506545e-16j)
4892,48.92,(2.9702936645128695-4.339830240962656e-17j),(-1.9911166298823662-1.5120795502614193e-16j),(-3.269981127778247-1.0062994171855778e-16j)
4893,48.93,(2.943426216816909-1.6668622217674631e-16j),(-1.8010770892026242-3.438180387404357e-16j),(-3.3544654452667495-5.199872367788589e-17j)
4894,48.94,(2.914423553701597+2.2696414849788763e-16j),(-2.4492879763741784-1.945665272810008e-16j),(-3.437923804636347+3.9897647388741964e-17j)
4895,48.95,(2.883301097338662-2.292060363597741e-16j),(-2.4710044214187357+8.081890057903274e-17j),(-3.519132645355243+7.035006218710767e-17j)
4896,48.96,(2.850076145924246-2.0419428282347576e-17j),(-2.8870743068313964-3.245458656964744e-16j),(-3.596663569792821-1.6696904954892367e-16j)
4897,48.97,(2.814767857158975-5.701760107435759e-17j),(-3.1728489194357836-6.393526495566045e-16j),(-3.668906356870843-9.587745504509821e-17j)
4898,48.980000000000004,(2.7773972299996874-1.5020895911353683e-16j),(-3.313983096642967-2.1014301921658832e-16j),(-3.7340970663195585-1.0165804933851076e-17j)
4899,48.99,(2.737987084712215-1.7674667704114657e-16j),(-3.886320544833745+5.132362488405886e-16j),(-3.7903507935158087+1.7193708223164944e-16j)
4900,49.0,(2.6965620412561386-7.287878760097504e-17j),(-3.741057845691727-1.751542883533922e-16j),(-3.8356985295029933-6.879942034886433e-18j)
4901,49.01,(2.653148496033954-6.693271773473168e-18j),(-4.590057097993798-1.8700419376720547e-16j),(-3.8681274840811977+2.0431309159351732e-16j)
4902,49.02,(2.607774597038536+8.63912284215627e-17j),(-4.1788656731342035-5.43234507192092e-16j),(-3.885624143899372-1.0354053096415078e-16j)
4903,49.03,(2.560470217434142+1.9036597570587763e-16j),(-5.263838370451784-3.2669468158295273e-16j),(-3.886219264192587+1.159601999019128e-16j)
4904,49.04,(2.511266927607549-2.4606662084179085e-16j),(-4.635550340744413-4.102437717495727e-16j),(-3.868033933880996+9.155856101985073e-17j)
4905,49.050000000000004,(2.460197965727123+3.1710588142918477e-16j),(-5.890601226529061-3.943565276070915e-17j),(-3.8293258106224393-9.433577871070796e-17j)
4906,49.06,(2.4072982068488624+3.523022954174901e-16j),(-5.115231326658588-7.211888372911557e-17j),(-3.7685345962397903+1.7256658828757229e-16j)
4907,49.07,(2.352604130609527+1.6668923772613146e-17j),(-6.457990162178723+1.4284945486937488e-16j),(-3.6843258145635027-2.9092755541811573e-16j)
4908,49.08,(2.2961537875480773+1.56327248758799e-16j),(-5.616979182883914-4.982744417662041e-16j),(-3.575631963639676-3.526573086088419e-16j)
4909,49.09,(2.2379867640975815+2.327648801601048e-16j),(-6.959245846233049+2.796526876247507e-16j),(-3.441690142602106-1.2161177266257816e-16j)
4910,49.1,(2.1781441462907316+1.5713498600479468e-16j),(-6.134514080421243-1.1045242281838522e-17j),(-3.2820753000810647-3.309643999422902e-16j)
4911,49.11,(2.116668482222932+7.685503631833373e-18j),(-7.393329634484175+2.0653249752079858e-16j),(-3.0967283152481744-7.975388676697305e-17j)
4912,49.120000000000005,(2.05360374331773+2.6442865587461653e-16j),(-6.656670298282418-6.458987944755812e-17j),(-2.8859782035456987-5.221489898207725e-16j)
4913,49.13,(1.988995284440088-1.7019363473539296e-17j),(-7.764291187266782-1.4206147384443113e-16j),(-2.6505578355469908-5.114229243822041e-16j)
4914,49.14,(1.9228898029036638-2.7430258038865735e-17j),(-7.168559560128045-1.0396346743251171e-16j),(-2.3916126676467737-5.482726879997129e-16j)
4915,49.15,(1.855335296418849+1.7116332170917508e-16j),(-8.079993314581362+5.001259150096429e-16j),(-2.11070210549248-4.346238759781415e-16j)
4916,49.160000000000004,(1.7863810200288652+9.976694522951095e-17j),(-7.653266466755642+2.026447544826796e-16j),(-1.809793253084487-5.935711656009828e-16j)
4917,49.17,(1.71607744208166+7.953917765656704e-17j),(-8.350397588245931-2.925912323499563e-17j),(-1.4912469399114205-5.485676235047403e-16j)
4918,49.18,(1.6444761992857908+3.5432680694913085e-16j),(-8.093834191920914-9.943956705573507e-18j),(-1.1577960627824588-3.9929511370978224e-16j)
4919,49.19,(1.5716300508987702+1.0479717266171109e-16j),(-8.585673280106576-2.961281258737234e-17j),(-0.8125164254725922-2.5789428109081606e-16j)
4920,49.2,(1.4975928320966752+1.6969193807730571e-16j),(-8.475258868059626-4.3621837613465834e-16j),(-0.4587904051262067-4.571734230316722e-16j)
4921,49.21,(1.422419406574011+1.4936834014965998e-16j),(-8.794412462125372-5.423859485184399e-17j),(-0.10026391675548439-5.709566266219644e-16j)
4922,49.22,(1.3461656184229867+8.980232071981252e-17j),(-8.786212280948487+5.056830976985845e-16j),(0.25920271666705125-7.126797892985941e-16j)
4923,49.230000000000004,(1.268888243341445-1.7196003146572923e-16j),(-8.982212965839889-2.1597214577856853e-16j),(0.615589253799475-3.703955473128742e-16j)
4924,49.24,(1.190644939218761+1.382308505616392e-16j),(-9.020254237467382+4.668369085845623e-16j),(0.9647745337788418-3.277903716112822e-16j)
4925,49.25,(1.1114941961489597+7.068456996359199e-17j),(-9.150831721196154+1.692229717479141e-16j),(1.3025990321118368-5.304586900434464e-16j)
4926,49.26,(1.0314952859202757-1.2373418982274776e-16j),(-9.176371983125996-5.474937754876065e-16j),(1.6249299356803772-3.8135266085102437e-16j)
4927,49.27,(0.9507082110302083+2.335726174061005e-16j),(-9.29802269300572+8.244366632535102e-16j),(1.9277276311835545-5.001280661734722e-16j)
4928,49.28,(0.8691936532749951-1.5297109315731344e-16j),(-9.25878306722479+3.3400516792751046e-16j),(2.207112453113142-2.977860571895239e-16j)
4929,49.29,(0.7870129219621389-2.0397473678686217e-17j),(-9.418069344001275+6.919036147291323e-17j),(2.4594305098758307+3.0531815099692976e-16j)
4930,49.300000000000004,(0.7042279017943994+1.1642484151268254e-16j),(-9.276045507072602-6.089264672986909e-16j),(2.681317400764122-2.1347205413104705e-16j)
4931,49.31,(0.6209010004732877-5.883942440715312e-17j),(-9.502916703535442-1.495742458442428e-16j),(2.8697586525706575-2.643135609054852e-16j)
4932,49.32,(0.5370950960697564+3.155691787036834e-17j),(-9.239619232226154-1.7708225065318977e-16j),(3.022145742753891-4.484764441008405e-16j)
4933,49.33,(0.45287348420934387+2.9757049141234176e-17j),(-9.543718164040786-1.8120231231004848e-16j),(3.1363266357927246+6.59309064812775e-17j)
4934,49.34,(0.3682998251185797+1.9504576343715158e-16j),(-9.16210096578578-4.453006468185027e-18j),(3.2106498398926946-1.6179647977436624e-16j)
4935,49.35,(0.28343809057894304+7.685503631833373e-18j),(-9.53255028001843-2.839939192055978e-16j),(3.2440010912986526+1.2052371044951615e-16j)
4936,49.36,(0.19835251083414515+2.3799779579115015e-16j),(-9.05539955855592-3.7742145275625127e-16j),(3.235831891512985-1.6392446086686748e-16j)
4937,49.370000000000005,(0.11310752149590253+7.584568511742387e-17j),(-9.464024152659347+5.584979926217703e-16j),(3.18617925673757-9.061579388159409e-17j)
4938,49.38,(0.027767710492774496+3.1275032787229984e-16j),(-8.929123893256351-3.6609967937337636e-16j),(3.0956761865477147-2.9086234511925617e-16j)
4939,49.39,(-0.05760223489402106-3.6912613678922336e-16j),(-9.336538002512146-2.941818320101822e-16j),(2.9655525175766373-2.5039569647093672e-17j)
4940,49.4,(-0.14293758086456756+2.736425551089105e-16j),(-8.789420238860401-5.604920858495343e-16j),(2.797625995008783+6.568130194527524e-17j)
4941,49.410000000000004,(-0.2281735997614658+1.6170598601233105e-18j),(-9.152969812741857-7.820546949774536e-17j),(2.594283566929916-2.0836963669116007e-16j)
4942,49.42,(-0.3132456225164988-1.6644471559379053e-16j),(-8.638425713647267-6.405469214786508e-16j),(2.3584530809097055+1.9752256770363987e-16j)
4943,49.43,(-0.3980890908417274+2.0419428282347576e-17j),(-8.920693376864321-4.2430649531617824e-16j),(2.093565735372624-1.1426167106242584e-16j)
4944,49.44,(-0.4826396091247576-1.7984822329640784e-16j),(-8.474409805449648+5.019595092413152e-16j),(1.8035098071070768-1.0455566607875532e-16j)
4945,49.45,(-0.5668329959887505+1.166794508589069e-16j),(-8.650903170896031+2.6927746541025724e-16j),(1.4925763374814889+3.2737504717164977e-16j)
4946,49.46,(-0.6506053354785608-2.5662656312207842e-17j),(-8.292570789572423-7.634188472630807e-17j),(1.1653976105006731-1.7245614739490933e-16j)
4947,49.47,(-0.7338930278352429+1.5115134509834495e-16j),(-8.357338051546762+8.37212086661907e-16j),(0.8268793928378757-3.6281184949869165e-16j)
4948,49.480000000000004,(-0.8166328398220174+1.1608750457502496e-16j),(-8.086353991493313+7.538141963522199e-16j),(0.48212802673634453-1.6556602371359876e-17j)
4949,49.49,(-0.8987619545656801+5.119273915943033e-17j),(-8.054585343527883-1.19113061008699e-16j),(0.13637356878902285-6.706226859194184e-17j)
4950,49.5,(-0.9802180208783217+2.2246291871274874e-16j),(-7.8490790012278815+2.842181079632622e-16j),(-0.2051097509951822-3.1408230290798234e-16j)
4951,49.51,(-1.0609392020251127-3.303932899167925e-17j),(-7.7562118088988115+2.945547378450293e-16j),(-0.5370844164446824-1.2551135427064965e-16j)
4952,49.52,(-1.1408642239048437+1.5287733807643863e-16j),(-7.575615041262674+1.463053291268966e-16j),(-0.8544304901257339-1.2197847104400847e-16j)
4953,49.53,(-1.2199324226108044+9.493431517294393e-18j),(-7.4729965854786675+1.4339751404713617e-16j),(-1.152225076503699+4.059828183774673e-17j)
4954,49.54,(-1.2980837913405314+2.994850519570146e-16j),(-7.263834896827137+3.507137059456815e-16j),(-1.4258190182307784-2.405760027216967e-16j)
4955,49.550000000000004,(-1.375259026623852+1.3561439274611654e-16j),(-7.2115290734293405+6.850223079536531e-16j),(-1.670909499580194+1.425632057218214e-16j)
4956,49.56,(-1.4513995738396204+2.2237668566623526e-17j),(-6.915609547429638+5.164741953516689e-16j),(-1.8836072945698914-2.6454776221946044e-16j)
4957,49.57,(-1.5264476719924394+2.0607790295572154e-16j),(-6.973383559637877+7.30826464205347e-16j),(-2.0604974842148747-3.861646257052507e-16j)
4958,49.58,(-1.6003463977216068+1.0986980152654138e-16j),(-6.537173323683487+1.1454839576143561e-15j),(-2.1986925761735803-2.0058378780009793e-16j)
4959,49.59,(-1.6730397085154696-7.307996802512768e-17j),(-6.7549994773544215+1.7983996219372849e-16j),(-2.295877088944849-3.5438589419354915e-16j)
4960,49.6,(-1.7444724851052587+3.0188904468885145e-16j),(-6.138783167607478-4.614477907608062e-16j),(-2.3503428094717624-6.251981418302772e-17j)
4961,49.61,(-1.8145905730134528+3.387094434568078e-16j),(-6.548293668226804-1.0407534154133375e-15j),(-2.3610140949112366-1.79306122886078e-16j)
4962,49.620000000000005,(-1.8833408232325715+3.3459873835388664e-16j),(-5.733701637115042+3.0097820260842443e-16j),(-2.3274627635242737-6.341027902045667e-17j)
4963,49.63,(-1.950671132011278+1.672324411495701e-16j),(-6.341923834963548-3.3716563404542443e-16j),(-2.2499123029727084+3.042444741368973e-16j)
4964,49.64,(-2.0165304797255192+2.437582012945642e-16j),(-5.3366360434372275-6.5893434657248045e-18j),(-2.1292313134239222-2.915912018039894e-16j)
4965,49.65,(-2.080868968813357+3.2323005458172506e-16j),(-6.123026268352718-6.496743929405451e-16j),(-1.9669162942870324-1.5449232266273493e-16j)
4966,49.660000000000004,(-2.143637860753022+2.940334774059625e-16j),(-4.961850347131099-6.199818626050476e-16j),(-1.7650640735901664-7.543823344590644e-17j)
4967,49.67,(-2.2047896120645865+3.042431915471363e-16j),(-5.8791800565545165+2.975870236722112e-16j),(-1.526334364420993+2.5112318776890122e-17j)
4968,49.68,(-2.2642779093165295+2.0373876297743083e-16j),(-4.621219623345327-1.466883859660982e-16j),(-1.253903110024126-1.5236358524854326e-17j)
4969,49.69,(-2.322057703119311+1.7422246653180618e-16j),(-5.600314846919115+3.7167808259993754e-16j),(-0.951407444750251+3.263094482160761e-19j)
4970,49.7,(-2.378085241088915+1.5937687386668114e-16j),(-4.322510999861418-5.4844711516611e-16j),(-0.622883248954565+2.0461010237237174e-16j)
4971,49.71,(-2.4323180997641467+1.6220511246451395e-16j),(-5.280285149373271-1.934600387234972e-16j),(-0.2726964092809307-1.87460208722514e-16j)
4972,49.72,(-2.484715215462269+1.9559968402098893e-16j),(-4.068147621717702-2.4029607409666334e-16j),(0.094530991004705-1.8013545719042178e-16j)
4973,49.730000000000004,(-2.5352369140583826+2.0546475595552453e-16j),(-4.917880482983682-8.624590973862204e-17j),(0.4739982360316182-7.076535464158005e-17j)
4974,49.74,(-2.583844939674725+1.102711677444282e-16j),(-3.8546471031197886-2.368189080336083e-16j),(0.860805913214502-2.750607670335139e-17j)
4975,49.75,(-2.6305024822668255+7.026232978545238e-17j),(-4.517120812726141-4.909059138216102e-16j),(1.2500367970396387-1.811009480082704e-16j)
4976,49.76,(-2.675174204094225+2.8112938072170228e-16j),(-3.6728323159348424-1.4479653768776907e-16j),(1.6368362414961914-1.5548453782557748e-16j)
4977,49.77,(-2.7178262650641862-5.456664281966758e-17j),(-4.0867891868491695-7.964013341024668e-17j),(2.0164906532059788+2.2145888337639874e-16j)
4978,49.78,(-2.7584263469375734+1.7888463659528463e-16j),(-3.5088036539653893-4.575027971900797e-16j),(2.3845026550397384-2.3281830908217647e-16j)
4979,49.79,(-2.796943676386744+2.7399049240472567e-16j),(-3.6392634662812546-6.881942003069066e-16j),(2.7366616135237147+1.0316149629359848e-16j)
4980,49.800000000000004,(-2.833349046896035+3.853533054107355e-16j),(-3.3455537718521957+1.8551275140333045e-17j),(3.0691082914984915+7.310116874144275e-17j)
