des_time,des_pos,des_vel,des_tau,meas_time,meas_pos,meas_vel,meas_tau
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000003553e-01,5.659018102548172280e-01,4.701414338193714570e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000003642e-01,5.703767283281001577e-01,4.247716403903404325e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000003730e-01,5.743959654333069542e-01,3.790185455986671004e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000003819e-01,5.779560868654515238e-01,3.329617171898729966e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000003908e-01,5.810544506562242972e-01,2.866801229983498289e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000003997e-01,5.836892012327528079e-01,2.402520635452080333e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.100000000000004086e-01,5.858592624318569309e-01,1.937551104187238415e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000004174e-01,5.875643299239584616e-01,1.472660496998002833e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.300000000000004263e-01,5.887257141290024309e-01,8.505158191568371051e-02,7.727267543222283708e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.400000000000004352e-01,5.891526336764962846e-01,4.191848798160008327e-04,4.462122685955507428e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000004441e-01,5.886246437743768434e-01,-1.037202458602647231e-01,2.199137771399718722e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.600000000000004530e-01,5.868908926878774190e-01,-2.428209637279588606e-01,-5.441452124093184572e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000004619e-01,5.836140158515266130e-01,-4.122679548540086891e-01,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000004707e-01,5.786517070111555361e-01,-5.798632159757037829e-01,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000004796e-01,5.720238038697649241e-01,-7.453430722701571698e-01,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000004885e-01,5.637527693519640559e-01,-9.084460930876303575e-01,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.100000000000004974e-01,5.538636708518759333e-01,-1.068912769218210768e+00,-1.000000000000000000e+00
